Device Name,Entity ID,Domain,Area
Taylor Ring - Office (Wireless) Download Rate,sensor.taylor_ring_office_wireless_download_rate,sensor,Office
Taylor Ring - Office (Wireless) Upload Rate,sensor.taylor_ring_office_wireless_upload_rate,sensor,Office
Taylor Homey Pro (Wireless) IP Address,sensor.taylor_homey_pro_wireless_ip_address,sensor,Unassigned
Taylor Homey Pro (Wireless) Last Active,sensor.taylor_homey_pro_wireless_last_active,sensor,Unassigned
Taylor Homey Pro (Wireless) Signal Strength,sensor.taylor_homey_pro_wireless_signal_strength,sensor,Unassigned
Taylor Homey Pro (Wireless) Download Rate,sensor.taylor_homey_pro_wireless_download_rate,sensor,Unassigned
Taylor Homey Pro (Wireless) Upload Rate,sensor.taylor_homey_pro_wireless_upload_rate,sensor,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) IP Address,sensor.taylor_ring_ac9fc343e974_wireless_ip_address,sensor,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Last Active,sensor.taylor_ring_ac9fc343e974_wireless_last_active,sensor,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Signal Strength,sensor.taylor_ring_ac9fc343e974_wireless_signal_strength,sensor,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Download Rate,sensor.taylor_ring_ac9fc343e974_wireless_download_rate,sensor,Unassigned
Taylor Ring-AC9fC343E974 (Wireless) Upload Rate,sensor.taylor_ring_ac9fc343e974_wireless_upload_rate,sensor,Unassigned
Taylor S505D - Deck Light 2 (Wireless) IP Address,sensor.taylor_s505d_deck_light_2_wireless_ip_address,sensor,Deck
Taylor S505D - Deck Light 2 (Wireless) Last Active,sensor.taylor_s505d_deck_light_2_wireless_last_active,sensor,Deck
Taylor S505D - Deck Light 2 (Wireless) Signal Strength,sensor.taylor_s505d_deck_light_2_wireless_signal_strength,sensor,Deck
Taylor S505D - Deck Light 2 (Wireless) Download Rate,sensor.taylor_s505d_deck_light_2_wireless_download_rate,sensor,Deck
Taylor S505D - Deck Light 2 (Wireless) Upload Rate,sensor.taylor_s505d_deck_light_2_wireless_upload_rate,sensor,Deck
Taylor Plug - On Air Sign (Wireless) IP Address,sensor.taylor_plug_on_air_sign_wireless_ip_address,sensor,Unassigned
Taylor Plug - On Air Sign (Wireless) Last Active,sensor.taylor_plug_on_air_sign_wireless_last_active,sensor,Unassigned
Taylor Plug - On Air Sign (Wireless) Signal Strength,sensor.taylor_plug_on_air_sign_wireless_signal_strength,sensor,Unassigned
Taylor Plug - On Air Sign (Wireless) Download Rate,sensor.taylor_plug_on_air_sign_wireless_download_rate,sensor,Unassigned
Taylor Plug - On Air Sign (Wireless) Upload Rate,sensor.taylor_plug_on_air_sign_wireless_upload_rate,sensor,Unassigned
Taylor Nikki iPhone (Wireless) IP Address,sensor.taylor_nikki_iphone_wireless_ip_address,sensor,Unassigned
Taylor Nikki iPhone (Wireless) Last Active,sensor.taylor_nikki_iphone_wireless_last_active,sensor,Unassigned
Taylor Nikki iPhone (Wireless) Signal Strength,sensor.taylor_nikki_iphone_wireless_signal_strength,sensor,Unassigned
Taylor Nikki iPhone (Wireless) Download Rate,sensor.taylor_nikki_iphone_wireless_download_rate,sensor,Unassigned
Taylor Nikki iPhone (Wireless) Upload Rate,sensor.taylor_nikki_iphone_wireless_upload_rate,sensor,Unassigned
Taylor HomePod - Owner’s Bedroom (Wireless) IP Address,sensor.taylor_homepod_owners_bedroom_wireless_ip_address,sensor,Owner's Bedroom
Taylor HomePod - Owner’s Bedroom (Wireless) Last Active,sensor.taylor_homepod_owners_bedroom_wireless_last_active,sensor,Owner's Bedroom
Taylor HomePod - Owner’s Bedroom (Wireless) Signal Strength,sensor.taylor_homepod_owners_bedroom_wireless_signal_strength,sensor,Owner's Bedroom
Taylor HomePod - Owner’s Bedroom (Wireless) Download Rate,sensor.taylor_homepod_owners_bedroom_wireless_download_rate,sensor,Owner's Bedroom
Taylor HomePod - Owner’s Bedroom (Wireless) Upload Rate,sensor.taylor_homepod_owners_bedroom_wireless_upload_rate,sensor,Owner's Bedroom
Taylor S505 - Basement Bathroom Fan (Wireless) IP Address,sensor.taylor_s505_basement_bathroom_fan_wireless_ip_address,sensor,Main Bathroom
Taylor S505 - Basement Bathroom Fan (Wireless) Last Active,sensor.taylor_s505_basement_bathroom_fan_wireless_last_active,sensor,Main Bathroom
Taylor S505 - Basement Bathroom Fan (Wireless) Signal Strength,sensor.taylor_s505_basement_bathroom_fan_wireless_signal_strength,sensor,Main Bathroom
Taylor S505 - Basement Bathroom Fan (Wireless) Download Rate,sensor.taylor_s505_basement_bathroom_fan_wireless_download_rate,sensor,Main Bathroom
Taylor S505 - Basement Bathroom Fan (Wireless) Upload Rate,sensor.taylor_s505_basement_bathroom_fan_wireless_upload_rate,sensor,Main Bathroom
Taylor KS230 - Kitchen Dining Light (Wireless) IP Address,sensor.taylor_ks230_kitchen_dining_light_wireless_ip_address,sensor,Kitchen
Taylor KS230 - Kitchen Dining Light (Wireless) Last Active,sensor.taylor_ks230_kitchen_dining_light_wireless_last_active,sensor,Kitchen
Taylor KS230 - Kitchen Dining Light (Wireless) Signal Strength,sensor.taylor_ks230_kitchen_dining_light_wireless_signal_strength,sensor,Kitchen
Taylor KS230 - Kitchen Dining Light (Wireless) Download Rate,sensor.taylor_ks230_kitchen_dining_light_wireless_download_rate,sensor,Kitchen
Taylor KS230 - Kitchen Dining Light (Wireless) Upload Rate,sensor.taylor_ks230_kitchen_dining_light_wireless_upload_rate,sensor,Kitchen
Taylor HomePod - Main Bathroom (Wireless) IP Address,sensor.taylor_homepod_main_bathroom_wireless_ip_address,sensor,Main Bathroom
Taylor HomePod - Main Bathroom (Wireless) Last Active,sensor.taylor_homepod_main_bathroom_wireless_last_active,sensor,Main Bathroom
Taylor HomePod - Main Bathroom (Wireless) Signal Strength,sensor.taylor_homepod_main_bathroom_wireless_signal_strength,sensor,Main Bathroom
Taylor HomePod - Main Bathroom (Wireless) Download Rate,sensor.taylor_homepod_main_bathroom_wireless_download_rate,sensor,Main Bathroom
Taylor HomePod - Main Bathroom (Wireless) Upload Rate,sensor.taylor_homepod_main_bathroom_wireless_upload_rate,sensor,Main Bathroom
Taylor Genevieve’s Bedroom Fan (Wireless) IP Address,sensor.taylor_genevieves_bedroom_fan_wireless_ip_address,sensor,Owner's Bedroom
Taylor Genevieve’s Bedroom Fan (Wireless) Last Active,sensor.taylor_genevieves_bedroom_fan_wireless_last_active,sensor,Owner's Bedroom
Taylor Genevieve’s Bedroom Fan (Wireless) Signal Strength,sensor.taylor_genevieves_bedroom_fan_wireless_signal_strength,sensor,Owner's Bedroom
Taylor Genevieve’s Bedroom Fan (Wireless) Download Rate,sensor.taylor_genevieves_bedroom_fan_wireless_download_rate,sensor,Owner's Bedroom
Taylor Genevieve’s Bedroom Fan (Wireless) Upload Rate,sensor.taylor_genevieves_bedroom_fan_wireless_upload_rate,sensor,Owner's Bedroom
Taylor Elgato Key Light (Wireless) IP Address,sensor.taylor_elgato_key_light_wireless_ip_address,sensor,Unassigned
Taylor Elgato Key Light (Wireless) Last Active,sensor.taylor_elgato_key_light_wireless_last_active,sensor,Unassigned
Taylor Elgato Key Light (Wireless) Signal Strength,sensor.taylor_elgato_key_light_wireless_signal_strength,sensor,Unassigned
Taylor Elgato Key Light (Wireless) Download Rate,sensor.taylor_elgato_key_light_wireless_download_rate,sensor,Unassigned
Taylor Elgato Key Light (Wireless) Upload Rate,sensor.taylor_elgato_key_light_wireless_upload_rate,sensor,Unassigned
Taylor S505D - Owner’s Bedroom Light (Wireless) IP Address,sensor.taylor_s505d_owners_bedroom_light_wireless_ip_address,sensor,Owner's Bedroom
Taylor S505D - Owner’s Bedroom Light (Wireless) Last Active,sensor.taylor_s505d_owners_bedroom_light_wireless_last_active,sensor,Owner's Bedroom
Taylor S505D - Owner’s Bedroom Light (Wireless) Signal Strength,sensor.taylor_s505d_owners_bedroom_light_wireless_signal_strength,sensor,Owner's Bedroom
Taylor S505D - Owner’s Bedroom Light (Wireless) Download Rate,sensor.taylor_s505d_owners_bedroom_light_wireless_download_rate,sensor,Owner's Bedroom
Taylor S505D - Owner’s Bedroom Light (Wireless) Upload Rate,sensor.taylor_s505d_owners_bedroom_light_wireless_upload_rate,sensor,Owner's Bedroom
Taylor S505D - Kitchen Sink Light (Wireless) IP Address,sensor.taylor_s505d_kitchen_sink_light_wireless_ip_address,sensor,Kitchen
Taylor S505D - Kitchen Sink Light (Wireless) Last Active,sensor.taylor_s505d_kitchen_sink_light_wireless_last_active,sensor,Kitchen
Taylor S505D - Kitchen Sink Light (Wireless) Signal Strength,sensor.taylor_s505d_kitchen_sink_light_wireless_signal_strength,sensor,Kitchen
Taylor S505D - Kitchen Sink Light (Wireless) Download Rate,sensor.taylor_s505d_kitchen_sink_light_wireless_download_rate,sensor,Kitchen
Taylor S505D - Kitchen Sink Light (Wireless) Upload Rate,sensor.taylor_s505d_kitchen_sink_light_wireless_upload_rate,sensor,Kitchen
Taylor Switch - Genevieve (Wireless) IP Address,sensor.taylor_switch_genevieve_wireless_ip_address,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Last Active,sensor.taylor_switch_genevieve_wireless_last_active,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Signal Strength,sensor.taylor_switch_genevieve_wireless_signal_strength,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Download Rate,sensor.taylor_switch_genevieve_wireless_download_rate,sensor,Genevieve's Room
Taylor Switch - Genevieve (Wireless) Upload Rate,sensor.taylor_switch_genevieve_wireless_upload_rate,sensor,Genevieve's Room
Taylor Aqara Smart Hub M3 (Wireless) IP Address,sensor.taylor_aqara_smart_hub_m3_wireless_ip_address,sensor,Unassigned
Taylor Aqara Smart Hub M3 (Wireless) Last Active,sensor.taylor_aqara_smart_hub_m3_wireless_last_active,sensor,Unassigned
Taylor Aqara Smart Hub M3 (Wireless) Signal Strength,sensor.taylor_aqara_smart_hub_m3_wireless_signal_strength,sensor,Unassigned
Taylor Aqara Smart Hub M3 (Wireless) Download Rate,sensor.taylor_aqara_smart_hub_m3_wireless_download_rate,sensor,Unassigned
Taylor Aqara Smart Hub M3 (Wireless) Upload Rate,sensor.taylor_aqara_smart_hub_m3_wireless_upload_rate,sensor,Unassigned
Taylor GE_Light_93B5 (Wireless) IP Address,sensor.taylor_ge_light_93b5_wireless_ip_address,sensor,Unassigned
Taylor GE_Light_93B5 (Wireless) Last Active,sensor.taylor_ge_light_93b5_wireless_last_active,sensor,Unassigned
Taylor GE_Light_93B5 (Wireless) Signal Strength,sensor.taylor_ge_light_93b5_wireless_signal_strength,sensor,Unassigned
Taylor GE_Light_93B5 (Wireless) Download Rate,sensor.taylor_ge_light_93b5_wireless_download_rate,sensor,Unassigned
Taylor GE_Light_93B5 (Wireless) Upload Rate,sensor.taylor_ge_light_93b5_wireless_upload_rate,sensor,Unassigned
Taylor HA-Server (Wired) IP Address,sensor.taylor_ha_server_wired_ip_address,sensor,Unassigned
Taylor HA-Server (Wired) Last Active,sensor.taylor_ha_server_wired_last_active,sensor,Unassigned
Taylor HA-Server (Wired) Download Rate,sensor.taylor_ha_server_wired_download_rate,sensor,Unassigned
Taylor HA-Server (Wired) Upload Rate,sensor.taylor_ha_server_wired_upload_rate,sensor,Unassigned
Taylor S505D - Ulrich’s Light Switch (Wireless) IP Address,sensor.taylor_s505d_ulrichs_light_switch_wireless_ip_address,sensor,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Last Active,sensor.taylor_s505d_ulrichs_light_switch_wireless_last_active,sensor,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Signal Strength,sensor.taylor_s505d_ulrichs_light_switch_wireless_signal_strength,sensor,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Download Rate,sensor.taylor_s505d_ulrichs_light_switch_wireless_download_rate,sensor,Ulrich's Room
Taylor S505D - Ulrich’s Light Switch (Wireless) Upload Rate,sensor.taylor_s505d_ulrichs_light_switch_wireless_upload_rate,sensor,Ulrich's Room
Taylor GE_Light_E49F (Wireless) IP Address,sensor.taylor_ge_light_e49f_wireless_ip_address,sensor,Unassigned
Taylor GE_Light_E49F (Wireless) Last Active,sensor.taylor_ge_light_e49f_wireless_last_active,sensor,Unassigned
Taylor GE_Light_E49F (Wireless) Signal Strength,sensor.taylor_ge_light_e49f_wireless_signal_strength,sensor,Unassigned
Taylor GE_Light_E49F (Wireless) Download Rate,sensor.taylor_ge_light_e49f_wireless_download_rate,sensor,Unassigned
Taylor GE_Light_E49F (Wireless) Upload Rate,sensor.taylor_ge_light_e49f_wireless_upload_rate,sensor,Unassigned
Taylor Printer (Wireless) IP Address,sensor.taylor_printer_wireless_ip_address,sensor,Unassigned
Taylor Printer (Wireless) Last Active,sensor.taylor_printer_wireless_last_active,sensor,Unassigned
Taylor Printer (Wireless) Signal Strength,sensor.taylor_printer_wireless_signal_strength,sensor,Unassigned
Taylor Printer (Wireless) Download Rate,sensor.taylor_printer_wireless_download_rate,sensor,Unassigned
Taylor Printer (Wireless) Upload Rate,sensor.taylor_printer_wireless_upload_rate,sensor,Unassigned
Taylor Office TV (Wired) IP Address,sensor.taylor_office_tv_wired_ip_address,sensor,Office
Taylor Office TV (Wired) Last Active,sensor.taylor_office_tv_wired_last_active,sensor,Office
Taylor Office TV (Wired) Download Rate,sensor.taylor_office_tv_wired_download_rate,sensor,Office
Taylor Office TV (Wired) Upload Rate,sensor.taylor_office_tv_wired_upload_rate,sensor,Office
Taylor Roborock Vacuum (Wireless) IP Address,sensor.taylor_roborock_vacuum_wireless_ip_address,sensor,Unassigned
Taylor Roborock Vacuum (Wireless) Last Active,sensor.taylor_roborock_vacuum_wireless_last_active,sensor,Unassigned
Taylor Roborock Vacuum (Wireless) Signal Strength,sensor.taylor_roborock_vacuum_wireless_signal_strength,sensor,Unassigned
Taylor Roborock Vacuum (Wireless) Download Rate,sensor.taylor_roborock_vacuum_wireless_download_rate,sensor,Unassigned
Taylor Roborock Vacuum (Wireless) Upload Rate,sensor.taylor_roborock_vacuum_wireless_upload_rate,sensor,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) IP Address,sensor.taylor_steves_mac_studio_2_wired_ip_address,sensor,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) Last Active,sensor.taylor_steves_mac_studio_2_wired_last_active,sensor,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) Download Rate,sensor.taylor_steves_mac_studio_2_wired_download_rate,sensor,Unassigned
Taylor Steves-Mac-Studio-2 (Wired) Upload Rate,sensor.taylor_steves_mac_studio_2_wired_upload_rate,sensor,Unassigned
Taylor S505D - Owner’s Bathroom Sink (Wireless) IP Address,sensor.taylor_s505d_owners_bathroom_sink_wireless_ip_address,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Sink (Wireless) Last Active,sensor.taylor_s505d_owners_bathroom_sink_wireless_last_active,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Sink (Wireless) Signal Strength,sensor.taylor_s505d_owners_bathroom_sink_wireless_signal_strength,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Sink (Wireless) Download Rate,sensor.taylor_s505d_owners_bathroom_sink_wireless_download_rate,sensor,Main Bathroom
Taylor S505D - Owner’s Bathroom Sink (Wireless) Upload Rate,sensor.taylor_s505d_owners_bathroom_sink_wireless_upload_rate,sensor,Main Bathroom
Taylor Ring - Rec Room (Wireless) IP Address,sensor.taylor_ring_rec_room_wireless_ip_address,sensor,Rec Room
Taylor Ring - Rec Room (Wireless) Last Active,sensor.taylor_ring_rec_room_wireless_last_active,sensor,Rec Room
Taylor Ring - Rec Room (Wireless) Signal Strength,sensor.taylor_ring_rec_room_wireless_signal_strength,sensor,Rec Room
Taylor Ring - Rec Room (Wireless) Download Rate,sensor.taylor_ring_rec_room_wireless_download_rate,sensor,Rec Room
Taylor Ring - Rec Room (Wireless) Upload Rate,sensor.taylor_ring_rec_room_wireless_upload_rate,sensor,Rec Room
Taylor Ring - Doorbell (Wireless) IP Address,sensor.taylor_ring_doorbell_wireless_ip_address,sensor,Unassigned
Taylor Ring - Doorbell (Wireless) Last Active,sensor.taylor_ring_doorbell_wireless_last_active,sensor,Unassigned
Taylor Ring - Doorbell (Wireless) Signal Strength,sensor.taylor_ring_doorbell_wireless_signal_strength,sensor,Unassigned
Taylor Ring - Doorbell (Wireless) Download Rate,sensor.taylor_ring_doorbell_wireless_download_rate,sensor,Unassigned
Taylor Ring - Doorbell (Wireless) Upload Rate,sensor.taylor_ring_doorbell_wireless_upload_rate,sensor,Unassigned
Taylor KS230 - Basement Steps Switch (Wireless) IP Address,sensor.taylor_ks230_basement_steps_switch_wireless_ip_address,sensor,Basement
Taylor KS230 - Basement Steps Switch (Wireless) Last Active,sensor.taylor_ks230_basement_steps_switch_wireless_last_active,sensor,Basement
Taylor KS230 - Basement Steps Switch (Wireless) Signal Strength,sensor.taylor_ks230_basement_steps_switch_wireless_signal_strength,sensor,Basement
Taylor KS230 - Basement Steps Switch (Wireless) Download Rate,sensor.taylor_ks230_basement_steps_switch_wireless_download_rate,sensor,Basement
Taylor KS230 - Basement Steps Switch (Wireless) Upload Rate,sensor.taylor_ks230_basement_steps_switch_wireless_upload_rate,sensor,Basement
Taylor S505D - Main Bathroom Light (Wireless) IP Address,sensor.taylor_s505d_main_bathroom_light_wireless_ip_address,sensor,Main Bathroom
Taylor S505D - Main Bathroom Light (Wireless) Last Active,sensor.taylor_s505d_main_bathroom_light_wireless_last_active,sensor,Main Bathroom
Taylor S505D - Main Bathroom Light (Wireless) Signal Strength,sensor.taylor_s505d_main_bathroom_light_wireless_signal_strength,sensor,Main Bathroom
Taylor S505D - Main Bathroom Light (Wireless) Download Rate,sensor.taylor_s505d_main_bathroom_light_wireless_download_rate,sensor,Main Bathroom
Taylor S505D - Main Bathroom Light (Wireless) Upload Rate,sensor.taylor_s505d_main_bathroom_light_wireless_upload_rate,sensor,Main Bathroom
Taylor iPad - Genevieve? IP Address,sensor.taylor_ipad_genevieve_ip_address_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Last Active,sensor.taylor_ipad_genevieve_last_active_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Signal Strength,sensor.taylor_ipad_genevieve_signal_strength_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Download Rate,sensor.taylor_ipad_genevieve_download_rate_2,sensor,Genevieve's Room
Taylor iPad - Genevieve? Upload Rate,sensor.taylor_ipad_genevieve_upload_rate_2,sensor,Genevieve's Room
Taylor Apple Watch - Steve (Wireless) IP Address,sensor.taylor_apple_watch_steve_wireless_ip_address,sensor,Unassigned
Taylor Apple Watch - Steve (Wireless) Last Active,sensor.taylor_apple_watch_steve_wireless_last_active,sensor,Unassigned
Taylor Apple Watch - Steve (Wireless) Signal Strength,sensor.taylor_apple_watch_steve_wireless_signal_strength,sensor,Unassigned
Taylor Apple Watch - Steve (Wireless) Download Rate,sensor.taylor_apple_watch_steve_wireless_download_rate,sensor,Unassigned
Taylor Apple Watch - Steve (Wireless) Upload Rate,sensor.taylor_apple_watch_steve_wireless_upload_rate,sensor,Unassigned
Taylor Eevee’s Laptop (Wireless) IP Address,sensor.taylor_eevees_laptop_wireless_ip_address,sensor,Unassigned
Taylor Eevee’s Laptop (Wireless) Last Active,sensor.taylor_eevees_laptop_wireless_last_active,sensor,Unassigned
Taylor Eevee’s Laptop (Wireless) Signal Strength,sensor.taylor_eevees_laptop_wireless_signal_strength,sensor,Unassigned
Taylor Eevee’s Laptop (Wireless) Download Rate,sensor.taylor_eevees_laptop_wireless_download_rate,sensor,Unassigned
Taylor Eevee’s Laptop (Wireless) Upload Rate,sensor.taylor_eevees_laptop_wireless_upload_rate,sensor,Unassigned
Taylor TV - Great Room (Wired) IP Address,sensor.taylor_74_e6_b8_b7_83_68_wired_ip_address,sensor,Unassigned
Taylor TV - Great Room (Wired) Last Active,sensor.taylor_74_e6_b8_b7_83_68_wired_last_active,sensor,Unassigned
Taylor TV - Great Room (Wired) Download Rate,sensor.taylor_74_e6_b8_b7_83_68_wired_download_rate,sensor,Unassigned
Taylor TV - Great Room (Wired) Upload Rate,sensor.taylor_74_e6_b8_b7_83_68_wired_upload_rate,sensor,Unassigned
Taylor Apple Watch - Nikki (Wireless) IP Address,sensor.taylor_apple_watch_nikki_wireless_ip_address,sensor,Unassigned
Taylor Apple Watch - Nikki (Wireless) Last Active,sensor.taylor_apple_watch_nikki_wireless_last_active,sensor,Unassigned
Taylor Apple Watch - Nikki (Wireless) Signal Strength,sensor.taylor_apple_watch_nikki_wireless_signal_strength,sensor,Unassigned
Taylor Apple Watch - Nikki (Wireless) Download Rate,sensor.taylor_apple_watch_nikki_wireless_download_rate,sensor,Unassigned
Taylor Apple Watch - Nikki (Wireless) Upload Rate,sensor.taylor_apple_watch_nikki_wireless_upload_rate,sensor,Unassigned
Taylor RokuTV Basement (Wired) IP Address,sensor.taylor_rokutv_basement_wired_ip_address,sensor,Basement
Taylor RokuTV Basement (Wired) Last Active,sensor.taylor_rokutv_basement_wired_last_active,sensor,Basement
Taylor RokuTV Basement (Wired) Download Rate,sensor.taylor_rokutv_basement_wired_download_rate,sensor,Basement
Taylor RokuTV Basement (Wired) Upload Rate,sensor.taylor_rokutv_basement_wired_upload_rate,sensor,Basement
Taylor PS5 (Wireless) IP Address,sensor.taylor_ps5_wireless_ip_address,sensor,Unassigned
Taylor PS5 (Wireless) Last Active,sensor.taylor_ps5_wireless_last_active,sensor,Unassigned
Taylor PS5 (Wireless) Signal Strength,sensor.taylor_ps5_wireless_signal_strength,sensor,Unassigned
Taylor PS5 (Wireless) Download Rate,sensor.taylor_ps5_wireless_download_rate,sensor,Unassigned
Taylor PS5 (Wireless) Upload Rate,sensor.taylor_ps5_wireless_upload_rate,sensor,Unassigned
Taylor Switch - Ulrich (Wireless) IP Address,sensor.taylor_switch_ulrich_wireless_ip_address,sensor,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Last Active,sensor.taylor_switch_ulrich_wireless_last_active,sensor,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Signal Strength,sensor.taylor_switch_ulrich_wireless_signal_strength,sensor,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Download Rate,sensor.taylor_switch_ulrich_wireless_download_rate,sensor,Ulrich's Room
Taylor Switch - Ulrich (Wireless) Upload Rate,sensor.taylor_switch_ulrich_wireless_upload_rate,sensor,Ulrich's Room
Taylor Mac Studio (Wireless) IP Address,sensor.taylor_mac_studio_wireless_ip_address,sensor,Unassigned
Taylor Mac Studio (Wireless) Last Active,sensor.taylor_mac_studio_wireless_last_active,sensor,Unassigned
Taylor Mac Studio (Wireless) Signal Strength,sensor.taylor_mac_studio_wireless_signal_strength,sensor,Unassigned
Taylor Mac Studio (Wireless) Download Rate,sensor.taylor_mac_studio_wireless_download_rate,sensor,Unassigned
Taylor Mac Studio (Wireless) Upload Rate,sensor.taylor_mac_studio_wireless_upload_rate,sensor,Unassigned
Taylor linux (Wireless) IP Address,sensor.taylor_linux_wireless_ip_address,sensor,Unassigned
Taylor linux (Wireless) Last Active,sensor.taylor_linux_wireless_last_active,sensor,Unassigned
Taylor linux (Wireless) Signal Strength,sensor.taylor_linux_wireless_signal_strength,sensor,Unassigned
Taylor linux (Wireless) Download Rate,sensor.taylor_linux_wireless_download_rate,sensor,Unassigned
Taylor linux (Wireless) Upload Rate,sensor.taylor_linux_wireless_upload_rate,sensor,Unassigned
Taylor KP125-2 (Wireless) IP Address,sensor.taylor_kp125_2_wireless_ip_address,sensor,Unassigned
Taylor KP125-2 (Wireless) Last Active,sensor.taylor_kp125_2_wireless_last_active,sensor,Unassigned
Taylor KP125-2 (Wireless) Signal Strength,sensor.taylor_kp125_2_wireless_signal_strength,sensor,Unassigned
Taylor KP125-2 (Wireless) Download Rate,sensor.taylor_kp125_2_wireless_download_rate,sensor,Unassigned
Taylor KP125-2 (Wireless) Upload Rate,sensor.taylor_kp125_2_wireless_upload_rate,sensor,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) IP Address,sensor.taylor_28_73_f6_f6_a5_3d_wireless_ip_address,sensor,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Last Active,sensor.taylor_28_73_f6_f6_a5_3d_wireless_last_active,sensor,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Signal Strength,sensor.taylor_28_73_f6_f6_a5_3d_wireless_signal_strength,sensor,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Download Rate,sensor.taylor_28_73_f6_f6_a5_3d_wireless_download_rate,sensor,Unassigned
Taylor 28:73:f6:f6:a5:3d (Wireless) Upload Rate,sensor.taylor_28_73_f6_f6_a5_3d_wireless_upload_rate,sensor,Unassigned
Taylor SonosZP (Sonos) IP Address,sensor.taylor_sonos_f0f6c154ce30_wireless_ip_address,sensor,Unassigned
Taylor SonosZP (Sonos) Last Active,sensor.taylor_sonos_f0f6c154ce30_wireless_last_active,sensor,Unassigned
Taylor SonosZP (Sonos) Download Rate,sensor.taylor_sonos_f0f6c154ce30_wireless_download_rate,sensor,Unassigned
Taylor SonosZP (Sonos) Upload Rate,sensor.taylor_sonos_f0f6c154ce30_wireless_upload_rate,sensor,Unassigned
Taylor Rec room smart tv (Wireless) IP Address,sensor.taylor_rec_room_smart_tv_wireless_ip_address,sensor,Rec Room
Taylor Rec room smart tv (Wireless) Last Active,sensor.taylor_rec_room_smart_tv_wireless_last_active,sensor,Rec Room
Taylor Rec room smart tv (Wireless) Signal Strength,sensor.taylor_rec_room_smart_tv_wireless_signal_strength,sensor,Rec Room
Taylor Rec room smart tv (Wireless) Download Rate,sensor.taylor_rec_room_smart_tv_wireless_download_rate,sensor,Rec Room
Taylor Rec room smart tv (Wireless) Upload Rate,sensor.taylor_rec_room_smart_tv_wireless_upload_rate,sensor,Rec Room
Taylor SonosZP (Sonos) IP Address,sensor.taylor_sonoszp_sonos_ip_address,sensor,Unassigned
Taylor SonosZP (Sonos) Last Active,sensor.taylor_sonoszp_sonos_last_active,sensor,Unassigned
Taylor SonosZP (Sonos) Download Rate,sensor.taylor_sonoszp_sonos_download_rate,sensor,Unassigned
Taylor SonosZP (Sonos) Upload Rate,sensor.taylor_sonoszp_sonos_upload_rate,sensor,Unassigned
Front Porch Light Signal level,sensor.front_porch_light_signal_level,sensor,Unassigned
Owner’s Closet Signal level,sensor.owners_closet_signal_level,sensor,Unassigned
Owner’s Closet Auto-off at,sensor.owners_closet_auto_off_at,sensor,Unassigned
Owner’s Bathroom Sink Lights Signal level,sensor.owner_s_bathroom_sink_lights_signal_level,sensor,Main Bathroom
Genevieve’s Closet Signal level,sensor.genevieves_closet_signal_level,sensor,Genevieve's Room
Genevieve’s Closet Auto-off at,sensor.genevieves_closet_auto_off_at,sensor,Genevieve's Room
Owner’s Bathroom Fan Signal level,sensor.owner_s_bathroom_fan_signal_level,sensor,Main Bathroom
Owner’s Bathroom Fan Auto-off at,sensor.owner_s_bathroom_fan_auto_off_at,sensor,Main Bathroom
Ulrich’s Closet Signal level,sensor.ulrichs_closet_signal_level,sensor,Ulrich's Room
Ulrich’s Closet Auto-off at,sensor.ulrichs_closet_auto_off_at,sensor,Ulrich's Room
Ulrich Light Signal level,sensor.ulrich_light_signal_level,sensor,Ulrich's Room
Office Light Signal level,sensor.office_light_signal_level,sensor,Office
Genevieve’s Light Signal level,sensor.genevieves_light_signal_level,sensor,Genevieve's Room
Kitchen Sink Light Signal level,sensor.kitchen_sink_light_signal_level,sensor,Kitchen
Sonos Roam Battery,sensor.sonos_roam_battery,sensor,Unassigned
On Air Sign Signal level,sensor.on_air_sign_signal_level,sensor,Unassigned
